"subject","mode","condition","question","score","pretty_condition"
"J2MPW","lab-synch","121",13,12,"impasse"
"XX1TE","lab-synch","111",1,-1,"control"
"XX1TE","lab-synch","111",2,-2,"control"
"XX1TE","lab-synch","111",3,-3,"control"
"XX1TE","lab-synch","111",4,-4,"control"
"XX1TE","lab-synch","111",5,-5,"control"
"XX1TE","lab-synch","111",6,-6,"control"
"XX1TE","lab-synch","111",7,-7,"control"
"XX1TE","lab-synch","111",8,-8,"control"
"XX1TE","lab-synch","111",9,-9,"control"
"XX1TE","lab-synch","111",10,-10,"control"
"XX1TE","lab-synch","111",11,-11,"control"
"XX1TE","lab-synch","111",12,-12,"control"
"XX1TE","lab-synch","111",13,-13,"control"
"B4LD9","lab-synch","111",1,-1,"control"
"B4LD9","lab-synch","111",2,-2,"control"
"B4LD9","lab-synch","111",3,-2.5,"control"
"B4LD9","lab-synch","111",4,-1.5,"control"
"B4LD9","lab-synch","111",5,-0.5,"control"
"B4LD9","lab-synch","111",6,-1.5,"control"
"B4LD9","lab-synch","111",7,-1.5,"control"
"B4LD9","lab-synch","111",8,-2.5,"control"
"B4LD9","lab-synch","111",9,-3.5,"control"
"B4LD9","lab-synch","111",10,-4.5,"control"
"B4LD9","lab-synch","111",11,-5.5,"control"
"B4LD9","lab-synch","111",12,-6.5,"control"
"B4LD9","lab-synch","111",13,-7.5,"control"
"QY1F7","lab-synch","121",1,0.5,"impasse"
"QY1F7","lab-synch","121",2,1.5,"impasse"
"QY1F7","lab-synch","121",3,2.5,"impasse"
"QY1F7","lab-synch","121",4,3.5,"impasse"
"QY1F7","lab-synch","121",5,4,"impasse"
"QY1F7","lab-synch","121",6,5,"impasse"
"QY1F7","lab-synch","121",7,4.5,"impasse"
"QY1F7","lab-synch","121",8,4,"impasse"
"QY1F7","lab-synch","121",9,3,"impasse"
"QY1F7","lab-synch","121",10,2,"impasse"
"QY1F7","lab-synch","121",11,1,"impasse"
"QY1F7","lab-synch","121",12,0,"impasse"
"QY1F7","lab-synch","121",13,0,"impasse"
"TVQKD","lab-synch","121",1,0,"impasse"
"TVQKD","lab-synch","121",2,1,"impasse"
"TVQKD","lab-synch","121",3,0,"impasse"
"TVQKD","lab-synch","121",4,-0.5,"impasse"
"TVQKD","lab-synch","121",5,-1,"impasse"
"TVQKD","lab-synch","121",6,0,"impasse"
"TVQKD","lab-synch","121",7,-0.5,"impasse"
"TVQKD","lab-synch","121",8,-1,"impasse"
"TVQKD","lab-synch","121",9,0,"impasse"
"TVQKD","lab-synch","121",10,1,"impasse"
"TVQKD","lab-synch","121",11,2,"impasse"
"TVQKD","lab-synch","121",12,3,"impasse"
"TVQKD","lab-synch","121",13,4,"impasse"
"8LGZ4","lab-synch","111",1,-1,"control"
"8LGZ4","lab-synch","111",2,-2,"control"
"8LGZ4","lab-synch","111",3,-3,"control"
"8LGZ4","lab-synch","111",4,-4,"control"
"8LGZ4","lab-synch","111",5,-5,"control"
"8LGZ4","lab-synch","111",6,-6,"control"
"8LGZ4","lab-synch","111",7,-7,"control"
"8LGZ4","lab-synch","111",8,-8,"control"
"8LGZ4","lab-synch","111",9,-9,"control"
"8LGZ4","lab-synch","111",10,-10,"control"
"8LGZ4","lab-synch","111",11,-11,"control"
"8LGZ4","lab-synch","111",12,-11.5,"control"
"8LGZ4","lab-synch","111",13,-12.5,"control"
"HJ5O5","lab-synch","111",1,1,"control"
"HJ5O5","lab-synch","111",2,2,"control"
"HJ5O5","lab-synch","111",3,3,"control"
"HJ5O5","lab-synch","111",4,4,"control"
"HJ5O5","lab-synch","111",5,5,"control"
"HJ5O5","lab-synch","111",6,6,"control"
"HJ5O5","lab-synch","111",7,7,"control"
"HJ5O5","lab-synch","111",8,8,"control"
"HJ5O5","lab-synch","111",9,9,"control"
"HJ5O5","lab-synch","111",10,10,"control"
"HJ5O5","lab-synch","111",11,11,"control"
"HJ5O5","lab-synch","111",12,12,"control"
"HJ5O5","lab-synch","111",13,13,"control"
"YKJOR","lab-synch","111",1,-1,"control"
"YKJOR","lab-synch","111",2,-2,"control"
"YKJOR","lab-synch","111",3,-3,"control"
"YKJOR","lab-synch","111",4,-4,"control"
"YKJOR","lab-synch","111",5,-5,"control"
"YKJOR","lab-synch","111",6,-6,"control"
"YKJOR","lab-synch","111",7,-7,"control"
"YKJOR","lab-synch","111",8,-8,"control"
"YKJOR","lab-synch","111",9,-9,"control"
"YKJOR","lab-synch","111",10,-10,"control"
"YKJOR","lab-synch","111",11,-11,"control"
"YKJOR","lab-synch","111",12,-12,"control"
"YKJOR","lab-synch","111",13,-13,"control"
"PQN6T","lab-synch","111",1,-1,"control"
"PQN6T","lab-synch","111",2,-2,"control"
"PQN6T","lab-synch","111",3,-2.5,"control"
"PQN6T","lab-synch","111",4,-3,"control"
"PQN6T","lab-synch","111",5,-2,"control"
"PQN6T","lab-synch","111",6,-3,"control"
"PQN6T","lab-synch","111",7,-3.5,"control"
"PQN6T","lab-synch","111",8,-4,"control"
"PQN6T","lab-synch","111",9,-5,"control"
"PQN6T","lab-synch","111",10,-6,"control"
"PQN6T","lab-synch","111",11,-6.5,"control"
"PQN6T","lab-synch","111",12,-7,"control"
"PQN6T","lab-synch","111",13,-7.5,"control"
"6MWHZ","lab-synch","121",1,0.5,"impasse"
"6MWHZ","lab-synch","121",2,1.5,"impasse"
"6MWHZ","lab-synch","121",3,0.5,"impasse"
"6MWHZ","lab-synch","121",4,1.5,"impasse"
"6MWHZ","lab-synch","121",5,2.5,"impasse"
"6MWHZ","lab-synch","121",6,1.5,"impasse"
"6MWHZ","lab-synch","121",7,1,"impasse"
"6MWHZ","lab-synch","121",8,1.5,"impasse"
"6MWHZ","lab-synch","121",9,2.5,"impasse"
"6MWHZ","lab-synch","121",10,3.5,"impasse"
"6MWHZ","lab-synch","121",11,4.5,"impasse"
"6MWHZ","lab-synch","121",12,5.5,"impasse"
"6MWHZ","lab-synch","121",13,6.5,"impasse"
"QUCDX","lab-synch","111",1,-1,"control"
"QUCDX","lab-synch","111",2,-2,"control"
"QUCDX","lab-synch","111",3,-3,"control"
"QUCDX","lab-synch","111",4,-4,"control"
"QUCDX","lab-synch","111",5,-5,"control"
"QUCDX","lab-synch","111",6,-6,"control"
"QUCDX","lab-synch","111",7,-7,"control"
"QUCDX","lab-synch","111",8,-8,"control"
"QUCDX","lab-synch","111",9,-9,"control"
"QUCDX","lab-synch","111",10,-10,"control"
"QUCDX","lab-synch","111",11,-11,"control"
"QUCDX","lab-synch","111",12,-12,"control"
"QUCDX","lab-synch","111",13,-13,"control"
"J994U","lab-synch","111",1,-1,"control"
"J994U","lab-synch","111",2,-2,"control"
"J994U","lab-synch","111",3,-3,"control"
"J994U","lab-synch","111",4,-4,"control"
"J994U","lab-synch","111",5,-5,"control"
"J994U","lab-synch","111",6,-6,"control"
"J994U","lab-synch","111",7,-7,"control"
"J994U","lab-synch","111",8,-8,"control"
"J994U","lab-synch","111",9,-9,"control"
"J994U","lab-synch","111",10,-10,"control"
"J994U","lab-synch","111",11,-11,"control"
"J994U","lab-synch","111",12,-12,"control"
"J994U","lab-synch","111",13,-13,"control"
"BKTUJ","lab-synch","111",1,-1,"control"
"BKTUJ","lab-synch","111",2,-2,"control"
"BKTUJ","lab-synch","111",3,-3,"control"
"BKTUJ","lab-synch","111",4,-4,"control"
"BKTUJ","lab-synch","111",5,-5,"control"
"BKTUJ","lab-synch","111",6,-6,"control"
"BKTUJ","lab-synch","111",7,-7,"control"
"BKTUJ","lab-synch","111",8,-8,"control"
"BKTUJ","lab-synch","111",9,-9,"control"
"BKTUJ","lab-synch","111",10,-10,"control"
"BKTUJ","lab-synch","111",11,-11,"control"
"BKTUJ","lab-synch","111",12,-11,"control"
"BKTUJ","lab-synch","111",13,-12,"control"
"X9GRY","lab-synch","121",1,1,"impasse"
"X9GRY","lab-synch","121",2,2,"impasse"
"X9GRY","lab-synch","121",3,3,"impasse"
"X9GRY","lab-synch","121",4,4,"impasse"
"X9GRY","lab-synch","121",5,5,"impasse"
"X9GRY","lab-synch","121",6,6,"impasse"
"X9GRY","lab-synch","121",7,7,"impasse"
"X9GRY","lab-synch","121",8,8,"impasse"
"X9GRY","lab-synch","121",9,9,"impasse"
"X9GRY","lab-synch","121",10,10,"impasse"
"X9GRY","lab-synch","121",11,11,"impasse"
"X9GRY","lab-synch","121",12,12,"impasse"
"X9GRY","lab-synch","121",13,13,"impasse"
"KYTVX","lab-synch","111",1,-1,"control"
"KYTVX","lab-synch","111",2,-2,"control"
"KYTVX","lab-synch","111",3,-3,"control"
"KYTVX","lab-synch","111",4,-4,"control"
"KYTVX","lab-synch","111",5,-5,"control"
"KYTVX","lab-synch","111",6,-6,"control"
"KYTVX","lab-synch","111",7,-7,"control"
"KYTVX","lab-synch","111",8,-8,"control"
"KYTVX","lab-synch","111",9,-9,"control"
"KYTVX","lab-synch","111",10,-10,"control"
"KYTVX","lab-synch","111",11,-11,"control"
"KYTVX","lab-synch","111",12,-11,"control"
"KYTVX","lab-synch","111",13,-12,"control"
"UQWX4","lab-synch","111",1,-1,"control"
"UQWX4","lab-synch","111",2,-2,"control"
"UQWX4","lab-synch","111",3,-3,"control"
"UQWX4","lab-synch","111",4,-4,"control"
"UQWX4","lab-synch","111",5,-5,"control"
"UQWX4","lab-synch","111",6,-6,"control"
"UQWX4","lab-synch","111",7,-7,"control"
"UQWX4","lab-synch","111",8,-8,"control"
"UQWX4","lab-synch","111",9,-9,"control"
"UQWX4","lab-synch","111",10,-10,"control"
"UQWX4","lab-synch","111",11,-11,"control"
"UQWX4","lab-synch","111",12,-12,"control"
"UQWX4","lab-synch","111",13,-13,"control"
"4RGO3","lab-synch","111",1,-1,"control"
"4RGO3","lab-synch","111",2,-2,"control"
"4RGO3","lab-synch","111",3,-3,"control"
"4RGO3","lab-synch","111",4,-3.5,"control"
"4RGO3","lab-synch","111",5,-4.5,"control"
"4RGO3","lab-synch","111",6,-5.5,"control"
"4RGO3","lab-synch","111",7,-6.5,"control"
"4RGO3","lab-synch","111",8,-7.5,"control"
"4RGO3","lab-synch","111",9,-8.5,"control"
"4RGO3","lab-synch","111",10,-9.5,"control"
"4RGO3","lab-synch","111",11,-10.5,"control"
"4RGO3","lab-synch","111",12,-11.5,"control"
"4RGO3","lab-synch","111",13,-12.5,"control"
"Z5Z7P","lab-synch","111",1,-1,"control"
"Z5Z7P","lab-synch","111",2,-2,"control"
"Z5Z7P","lab-synch","111",3,-3,"control"
"Z5Z7P","lab-synch","111",4,-4,"control"
"Z5Z7P","lab-synch","111",5,-3,"control"
"Z5Z7P","lab-synch","111",6,-4,"control"
"Z5Z7P","lab-synch","111",7,-5,"control"
"Z5Z7P","lab-synch","111",8,-6,"control"
"Z5Z7P","lab-synch","111",9,-7,"control"
"Z5Z7P","lab-synch","111",10,-8,"control"
"Z5Z7P","lab-synch","111",11,-9,"control"
"Z5Z7P","lab-synch","111",12,-10,"control"
"Z5Z7P","lab-synch","111",13,-11,"control"
"YE3VQ","lab-synch","121",1,0.5,"impasse"
"YE3VQ","lab-synch","121",2,1,"impasse"
"YE3VQ","lab-synch","121",3,0.5,"impasse"
"YE3VQ","lab-synch","121",4,1.5,"impasse"
"YE3VQ","lab-synch","121",5,1,"impasse"
"YE3VQ","lab-synch","121",6,0,"impasse"
"YE3VQ","lab-synch","121",7,-0.5,"impasse"
"YE3VQ","lab-synch","121",8,0.5,"impasse"
"YE3VQ","lab-synch","121",9,0.5,"impasse"
"YE3VQ","lab-synch","121",10,-0.5,"impasse"
"YE3VQ","lab-synch","121",11,-1,"impasse"
"YE3VQ","lab-synch","121",12,0,"impasse"
"YE3VQ","lab-synch","121",13,-0.5,"impasse"
"DKL3R","lab-synch","121",1,1,"impasse"
"DKL3R","lab-synch","121",2,2,"impasse"
"DKL3R","lab-synch","121",3,2.5,"impasse"
"DKL3R","lab-synch","121",4,3,"impasse"
"DKL3R","lab-synch","121",5,4,"impasse"
"DKL3R","lab-synch","121",6,3,"impasse"
"DKL3R","lab-synch","121",7,2,"impasse"
"DKL3R","lab-synch","121",8,3,"impasse"
"DKL3R","lab-synch","121",9,2,"impasse"
"DKL3R","lab-synch","121",10,1,"impasse"
"DKL3R","lab-synch","121",11,2,"impasse"
"DKL3R","lab-synch","121",12,1,"impasse"
"DKL3R","lab-synch","121",13,0,"impasse"
"781AU","lab-synch","111",1,-1,"control"
"781AU","lab-synch","111",2,-2,"control"
"781AU","lab-synch","111",3,-2.5,"control"
"781AU","lab-synch","111",4,-3.5,"control"
"781AU","lab-synch","111",5,-3.5,"control"
"781AU","lab-synch","111",6,-4.5,"control"
"781AU","lab-synch","111",7,-5.5,"control"
"781AU","lab-synch","111",8,-5,"control"
"781AU","lab-synch","111",9,-6,"control"
"781AU","lab-synch","111",10,-7,"control"
"781AU","lab-synch","111",11,-7.5,"control"
"781AU","lab-synch","111",12,-8.5,"control"
"781AU","lab-synch","111",13,-9.5,"control"
"CC7G0","lab-synch","111",1,1,"control"
"CC7G0","lab-synch","111",2,2,"control"
"CC7G0","lab-synch","111",3,3,"control"
"CC7G0","lab-synch","111",4,4,"control"
"CC7G0","lab-synch","111",5,5,"control"
"CC7G0","lab-synch","111",6,6,"control"
"CC7G0","lab-synch","111",7,5,"control"
"CC7G0","lab-synch","111",8,6,"control"
"CC7G0","lab-synch","111",9,7,"control"
"CC7G0","lab-synch","111",10,8,"control"
"CC7G0","lab-synch","111",11,9,"control"
"CC7G0","lab-synch","111",12,10,"control"
"CC7G0","lab-synch","111",13,11,"control"
"A9CZD","lab-synch","111",1,1,"control"
"A9CZD","lab-synch","111",2,2,"control"
"A9CZD","lab-synch","111",3,3,"control"
"A9CZD","lab-synch","111",4,4,"control"
"A9CZD","lab-synch","111",5,5,"control"
"A9CZD","lab-synch","111",6,6,"control"
"A9CZD","lab-synch","111",7,7,"control"
"A9CZD","lab-synch","111",8,8,"control"
"A9CZD","lab-synch","111",9,9,"control"
"A9CZD","lab-synch","111",10,10,"control"
"A9CZD","lab-synch","111",11,11,"control"
"A9CZD","lab-synch","111",12,12,"control"
"A9CZD","lab-synch","111",13,13,"control"
"DOQRP","lab-synch","121",1,-1,"impasse"
"DOQRP","lab-synch","121",2,-1,"impasse"
"DOQRP","lab-synch","121",3,-1.5,"impasse"
"DOQRP","lab-synch","121",4,-2,"impasse"
"DOQRP","lab-synch","121",5,-1,"impasse"
"DOQRP","lab-synch","121",6,-2,"impasse"
"DOQRP","lab-synch","121",7,-3,"impasse"
"DOQRP","lab-synch","121",8,-4,"impasse"
"DOQRP","lab-synch","121",9,-5,"impasse"
"DOQRP","lab-synch","121",10,-6,"impasse"
"DOQRP","lab-synch","121",11,-7,"impasse"
"DOQRP","lab-synch","121",12,-8,"impasse"
"DOQRP","lab-synch","121",13,-9,"impasse"
"Q8EDD","lab-synch","111",1,-1,"control"
"Q8EDD","lab-synch","111",2,-2,"control"
"Q8EDD","lab-synch","111",3,-3,"control"
"Q8EDD","lab-synch","111",4,-3.5,"control"
"Q8EDD","lab-synch","111",5,-4,"control"
"Q8EDD","lab-synch","111",6,-5,"control"
"Q8EDD","lab-synch","111",7,-6,"control"
"Q8EDD","lab-synch","111",8,-7,"control"
"Q8EDD","lab-synch","111",9,-8,"control"
"Q8EDD","lab-synch","111",10,-9,"control"
"Q8EDD","lab-synch","111",11,-10,"control"
"Q8EDD","lab-synch","111",12,-11,"control"
"Q8EDD","lab-synch","111",13,-12,"control"
"RGJZL","lab-synch","121",1,-1,"impasse"
"RGJZL","lab-synch","121",2,-1,"impasse"
"RGJZL","lab-synch","121",3,0,"impasse"
"RGJZL","lab-synch","121",4,-0.5,"impasse"
"RGJZL","lab-synch","121",5,-1,"impasse"
"RGJZL","lab-synch","121",6,-2,"impasse"
"RGJZL","lab-synch","121",7,-3,"impasse"
"RGJZL","lab-synch","121",8,-4,"impasse"
"RGJZL","lab-synch","121",9,-5,"impasse"
"RGJZL","lab-synch","121",10,-6,"impasse"
"RGJZL","lab-synch","121",11,-7,"impasse"
"RGJZL","lab-synch","121",12,-8,"impasse"
"RGJZL","lab-synch","121",13,-9,"impasse"
"W7EBS","lab-synch","111",1,-1,"control"
"W7EBS","lab-synch","111",2,0,"control"
"W7EBS","lab-synch","111",3,1,"control"
"W7EBS","lab-synch","111",4,2,"control"
"W7EBS","lab-synch","111",5,3,"control"
"W7EBS","lab-synch","111",6,4,"control"
"W7EBS","lab-synch","111",7,5,"control"
"W7EBS","lab-synch","111",8,6,"control"
"W7EBS","lab-synch","111",9,7,"control"
"W7EBS","lab-synch","111",10,8,"control"
"W7EBS","lab-synch","111",11,9,"control"
"W7EBS","lab-synch","111",12,10,"control"
"W7EBS","lab-synch","111",13,11,"control"
"EGP0T","lab-synch","111",1,-1,"control"
"EGP0T","lab-synch","111",2,-2,"control"
"EGP0T","lab-synch","111",3,-3,"control"
"EGP0T","lab-synch","111",4,-4,"control"
"EGP0T","lab-synch","111",5,-5,"control"
"EGP0T","lab-synch","111",6,-6,"control"
"EGP0T","lab-synch","111",7,-7,"control"
"EGP0T","lab-synch","111",8,-8,"control"
"EGP0T","lab-synch","111",9,-9,"control"
"EGP0T","lab-synch","111",10,-10,"control"
"EGP0T","lab-synch","111",11,-11,"control"
"EGP0T","lab-synch","111",12,-12,"control"
"EGP0T","lab-synch","111",13,-13,"control"
"CK5DF","lab-synch","111",1,-1,"control"
"CK5DF","lab-synch","111",2,-2,"control"
"CK5DF","lab-synch","111",3,-3,"control"
"CK5DF","lab-synch","111",4,-4,"control"
"CK5DF","lab-synch","111",5,-4.5,"control"
"CK5DF","lab-synch","111",6,-5.5,"control"
"CK5DF","lab-synch","111",7,-6.5,"control"
"CK5DF","lab-synch","111",8,-7.5,"control"
"CK5DF","lab-synch","111",9,-8.5,"control"
"CK5DF","lab-synch","111",10,-9.5,"control"
"CK5DF","lab-synch","111",11,-10.5,"control"
"CK5DF","lab-synch","111",12,-11.5,"control"
"CK5DF","lab-synch","111",13,-12.5,"control"
"9BBMD","lab-synch","111",1,-1,"control"
"9BBMD","lab-synch","111",2,-2,"control"
"9BBMD","lab-synch","111",3,-3,"control"
"9BBMD","lab-synch","111",4,-4,"control"
"9BBMD","lab-synch","111",5,-5,"control"
"9BBMD","lab-synch","111",6,-6,"control"
"9BBMD","lab-synch","111",7,-7,"control"
"9BBMD","lab-synch","111",8,-8,"control"
"9BBMD","lab-synch","111",9,-9,"control"
"9BBMD","lab-synch","111",10,-10,"control"
"9BBMD","lab-synch","111",11,-11,"control"
"9BBMD","lab-synch","111",12,-12,"control"
"9BBMD","lab-synch","111",13,-13,"control"
"UX4QZ","lab-synch","111",1,-1,"control"
"UX4QZ","lab-synch","111",2,-2,"control"
"UX4QZ","lab-synch","111",3,-3,"control"
"UX4QZ","lab-synch","111",4,-4,"control"
"UX4QZ","lab-synch","111",5,-5,"control"
"UX4QZ","lab-synch","111",6,-6,"control"
"UX4QZ","lab-synch","111",7,-7,"control"
"UX4QZ","lab-synch","111",8,-8,"control"
"UX4QZ","lab-synch","111",9,-9,"control"
"UX4QZ","lab-synch","111",10,-10,"control"
"UX4QZ","lab-synch","111",11,-11,"control"
"UX4QZ","lab-synch","111",12,-11.5,"control"
"UX4QZ","lab-synch","111",13,-12.5,"control"
"GQ35Z","lab-synch","111",1,1,"control"
"GQ35Z","lab-synch","111",2,2,"control"
"GQ35Z","lab-synch","111",3,3,"control"
"GQ35Z","lab-synch","111",4,4,"control"
"GQ35Z","lab-synch","111",5,5,"control"
"GQ35Z","lab-synch","111",6,6,"control"
"GQ35Z","lab-synch","111",7,7,"control"
"GQ35Z","lab-synch","111",8,8,"control"
"GQ35Z","lab-synch","111",9,9,"control"
"GQ35Z","lab-synch","111",10,10,"control"
"GQ35Z","lab-synch","111",11,11,"control"
"GQ35Z","lab-synch","111",12,12,"control"
"GQ35Z","lab-synch","111",13,13,"control"
"WKBNA","lab-synch","111",1,1,"control"
"WKBNA","lab-synch","111",2,2,"control"
"WKBNA","lab-synch","111",3,3,"control"
"WKBNA","lab-synch","111",4,4,"control"
"WKBNA","lab-synch","111",5,5,"control"
"WKBNA","lab-synch","111",6,6,"control"
"WKBNA","lab-synch","111",7,6,"control"
"WKBNA","lab-synch","111",8,7,"control"
"WKBNA","lab-synch","111",9,8,"control"
"WKBNA","lab-synch","111",10,9,"control"
"WKBNA","lab-synch","111",11,10,"control"
"WKBNA","lab-synch","111",12,11,"control"
"WKBNA","lab-synch","111",13,12,"control"
"F3GZE","lab-synch","111",1,0.5,"control"
"F3GZE","lab-synch","111",2,1,"control"
"F3GZE","lab-synch","111",3,0.5,"control"
"F3GZE","lab-synch","111",4,1.5,"control"
"F3GZE","lab-synch","111",5,2.5,"control"
"F3GZE","lab-synch","111",6,3.5,"control"
"F3GZE","lab-synch","111",7,4.5,"control"
"F3GZE","lab-synch","111",8,5.5,"control"
"F3GZE","lab-synch","111",9,6.5,"control"
"F3GZE","lab-synch","111",10,7.5,"control"
"F3GZE","lab-synch","111",11,8.5,"control"
"F3GZE","lab-synch","111",12,9.5,"control"
"F3GZE","lab-synch","111",13,9,"control"
"X9PTQ","lab-synch","111",1,-1,"control"
"X9PTQ","lab-synch","111",2,-2,"control"
"X9PTQ","lab-synch","111",3,-3,"control"
"X9PTQ","lab-synch","111",4,-3.5,"control"
"X9PTQ","lab-synch","111",5,-4.5,"control"
"X9PTQ","lab-synch","111",6,-5.5,"control"
"X9PTQ","lab-synch","111",7,-6.5,"control"
"X9PTQ","lab-synch","111",8,-6,"control"
"X9PTQ","lab-synch","111",9,-7,"control"
"X9PTQ","lab-synch","111",10,-8,"control"
"X9PTQ","lab-synch","111",11,-8.5,"control"
"X9PTQ","lab-synch","111",12,-9.5,"control"
"X9PTQ","lab-synch","111",13,-10.5,"control"
"J1JP6","lab-synch","111",1,-1,"control"
"J1JP6","lab-synch","111",2,-2,"control"
"J1JP6","lab-synch","111",3,-3,"control"
"J1JP6","lab-synch","111",4,-4,"control"
"J1JP6","lab-synch","111",5,-4,"control"
"J1JP6","lab-synch","111",6,-5,"control"
"J1JP6","lab-synch","111",7,-6,"control"
"J1JP6","lab-synch","111",8,-5,"control"
"J1JP6","lab-synch","111",9,-6,"control"
"J1JP6","lab-synch","111",10,-7,"control"
"J1JP6","lab-synch","111",11,-8,"control"
"J1JP6","lab-synch","111",12,-9,"control"
"J1JP6","lab-synch","111",13,-10,"control"
"38NFJ","lab-synch","121",1,0,"impasse"
"38NFJ","lab-synch","121",2,-0.5,"impasse"
"38NFJ","lab-synch","121",3,0.5,"impasse"
"38NFJ","lab-synch","121",4,1,"impasse"
"38NFJ","lab-synch","121",5,2,"impasse"
"38NFJ","lab-synch","121",6,1,"impasse"
"38NFJ","lab-synch","121",7,2,"impasse"
"38NFJ","lab-synch","121",8,3,"impasse"
"38NFJ","lab-synch","121",9,4,"impasse"
"38NFJ","lab-synch","121",10,5,"impasse"
"38NFJ","lab-synch","121",11,6,"impasse"
"38NFJ","lab-synch","121",12,7,"impasse"
"38NFJ","lab-synch","121",13,8,"impasse"
"QGQ61","lab-synch","121",1,1,"impasse"
"QGQ61","lab-synch","121",2,2,"impasse"
"QGQ61","lab-synch","121",3,3,"impasse"
"QGQ61","lab-synch","121",4,4,"impasse"
"QGQ61","lab-synch","121",5,5,"impasse"
"QGQ61","lab-synch","121",6,6,"impasse"
"QGQ61","lab-synch","121",7,7,"impasse"
"QGQ61","lab-synch","121",8,8,"impasse"
"QGQ61","lab-synch","121",9,9,"impasse"
"QGQ61","lab-synch","121",10,10,"impasse"
"QGQ61","lab-synch","121",11,9.5,"impasse"
"QGQ61","lab-synch","121",12,10.5,"impasse"
"QGQ61","lab-synch","121",13,11.5,"impasse"
"R06S6","lab-synch","121",1,-1,"impasse"
"R06S6","lab-synch","121",2,-2,"impasse"
"R06S6","lab-synch","121",3,-1.5,"impasse"
"R06S6","lab-synch","121",4,-2.5,"impasse"
"R06S6","lab-synch","121",5,-1.5,"impasse"
"R06S6","lab-synch","121",6,-2.5,"impasse"
"R06S6","lab-synch","121",7,-3.5,"impasse"
"R06S6","lab-synch","121",8,-4.5,"impasse"
"R06S6","lab-synch","121",9,-5.5,"impasse"
"R06S6","lab-synch","121",10,-6.5,"impasse"
"R06S6","lab-synch","121",11,-7.5,"impasse"
"R06S6","lab-synch","121",12,-8.5,"impasse"
"R06S6","lab-synch","121",13,-9,"impasse"
"808YR","lab-synch","121",1,0,"impasse"
"808YR","lab-synch","121",2,0,"impasse"
"808YR","lab-synch","121",3,-1,"impasse"
"808YR","lab-synch","121",4,-1.5,"impasse"
"808YR","lab-synch","121",5,-1.5,"impasse"
"808YR","lab-synch","121",6,-2.5,"impasse"
"808YR","lab-synch","121",7,-3,"impasse"
"808YR","lab-synch","121",8,-4,"impasse"
"808YR","lab-synch","121",9,-5,"impasse"
"808YR","lab-synch","121",10,-6,"impasse"
"808YR","lab-synch","121",11,-7,"impasse"
"808YR","lab-synch","121",12,-8,"impasse"
"808YR","lab-synch","121",13,-9,"impasse"
"VSHHA","lab-synch","121",1,-1,"impasse"
"VSHHA","lab-synch","121",2,0,"impasse"
"VSHHA","lab-synch","121",3,-1,"impasse"
"VSHHA","lab-synch","121",4,-1.5,"impasse"
"VSHHA","lab-synch","121",5,-0.5,"impasse"
"VSHHA","lab-synch","121",6,0.5,"impasse"
"VSHHA","lab-synch","121",7,0,"impasse"
"VSHHA","lab-synch","121",8,0.5,"impasse"
"VSHHA","lab-synch","121",9,1.5,"impasse"
"VSHHA","lab-synch","121",10,2.5,"impasse"
"VSHHA","lab-synch","121",11,3.5,"impasse"
"VSHHA","lab-synch","121",12,4.5,"impasse"
"VSHHA","lab-synch","121",13,5.5,"impasse"
"H2N27","lab-synch","121",1,1,"impasse"
"H2N27","lab-synch","121",2,2,"impasse"
"H2N27","lab-synch","121",3,1.5,"impasse"
"H2N27","lab-synch","121",4,1.5,"impasse"
"H2N27","lab-synch","121",5,1,"impasse"
"H2N27","lab-synch","121",6,0.5,"impasse"
"H2N27","lab-synch","121",7,1.5,"impasse"
"H2N27","lab-synch","121",8,1,"impasse"
"H2N27","lab-synch","121",9,2,"impasse"
"H2N27","lab-synch","121",10,1,"impasse"
"H2N27","lab-synch","121",11,0.5,"impasse"
"H2N27","lab-synch","121",12,0,"impasse"
"H2N27","lab-synch","121",13,-0.5,"impasse"
"6Y93F","lab-synch","111",1,-1,"control"
"6Y93F","lab-synch","111",2,-2,"control"
"6Y93F","lab-synch","111",3,-3,"control"
"6Y93F","lab-synch","111",4,-4,"control"
"6Y93F","lab-synch","111",5,-3,"control"
"6Y93F","lab-synch","111",6,-4,"control"
"6Y93F","lab-synch","111",7,-5,"control"
"6Y93F","lab-synch","111",8,-6,"control"
"6Y93F","lab-synch","111",9,-7,"control"
"6Y93F","lab-synch","111",10,-8,"control"
"6Y93F","lab-synch","111",11,-9,"control"
"6Y93F","lab-synch","111",12,-10,"control"
"6Y93F","lab-synch","111",13,-11,"control"
"H1RGT","lab-synch","121",1,1,"impasse"
"H1RGT","lab-synch","121",2,2,"impasse"
"H1RGT","lab-synch","121",3,3,"impasse"
"H1RGT","lab-synch","121",4,4,"impasse"
"H1RGT","lab-synch","121",5,5,"impasse"
"H1RGT","lab-synch","121",6,6,"impasse"
"H1RGT","lab-synch","121",7,7,"impasse"
"H1RGT","lab-synch","121",8,8,"impasse"
"H1RGT","lab-synch","121",9,9,"impasse"
"H1RGT","lab-synch","121",10,10,"impasse"
"H1RGT","lab-synch","121",11,9.5,"impasse"
"H1RGT","lab-synch","121",12,10.5,"impasse"
"H1RGT","lab-synch","121",13,11.5,"impasse"
"MOWH2","lab-synch","121",1,0,"impasse"
"MOWH2","lab-synch","121",2,0,"impasse"
