"rt","condition","q","explicit","impasse","grid","mark","ixn","question","graph","datafile","colorClick","gwidth","gheight","relation","block","time_elapsed","subject","study","session","pool","mode","exp_id","sona_id","source","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","hovered","term"
142969,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",1727805,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"C","H D D 04 PMA F F 01 PM12 PM12 PMA O Z 01 PMZ Z U U U H Z 01 PM02 PM03 PM02 PM02 PMU F F H F H H Z 01 PM04 PM04 PM03 PM05 PM05 PMB B ","winter22"
206463,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",1934583,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"C","C U C C 10 AM12 PMA O O A A Z Z F F F F H H H H Z Z 01 PM10 AMA O O I I 11 AM11 AMZ Z 01 PMU H H H H H J X K G G G D D 04 PMB B E E B 312 PM12 PM12 PMH Z Z 8B B G ","winter22"
15379,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",1950270,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"D","A 04 PMD D ","winter22"
252681,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",2203060,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"O","I I I I 11 AMO 11 AMJ H H H J H H Z Z 01 PMF Z A K 03 PM04 PM05 PM05 PMD E B B ","winter22"
20495,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",2230973,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",TRUE,0,2,2,0,0,"E,G","E G ","winter22"
22266,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",2253342,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-1,0,2,0,0,"B,F","I F B F B B B B B I 3","winter22"
38367,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",2291816,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"I,J","G L L H B B X ","winter22"
21516,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",2313441,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",TRUE,0,1,1,0,0,"I","J J J I ","winter22"
99489,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",2413033,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-1,0,1,0,0,"X","B B F B B 12 PMI I B B M G 01 PMX X X O 03 PMH H O O 02 PMX X C C G C C 11 AME ","winter22"
10353,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",2423792,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-1,0,2,0,0,"B,F","3H B ","winter22"
5442,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",2429338,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-1,0,1,0,0,"B","B ","winter22"
45155,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",2474595,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","Z 04 PMZ Z Z H ","winter22"
32041,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",2506745,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-1.08333333333333,0,1,1,0,"B,F","X 02 PM01 PM02 PMM M M X X X O O O C C C 01 PM12 PMB B F 1E 10 AMI ","winter22"
65201,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",2572055,"1HLEP","SGC3A","wi22sona","sona","asynch","2218","28782","limitless-plains",FALSE,-0.5,0,1,0,0,"F","11 AMB B F E 02 PM02 PMM M M M B B B 12 PM12 PMB G 12 PM08 AM","winter22"
15473,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",81040,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",FALSE,0,0,0,0,1,"","","winter22"
8350,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",89469,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",FALSE,0,0,0,0,1,"","C A A ","winter22"
10391,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",99941,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",FALSE,0,0,0,0,1,"","C C C C 10 AM11 AM12 PMC ","winter22"
25412,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",125432,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,1,0,0,0,"H","12 PM01 PM12 PMC C C 311 AM12 PM01 PM02 PM03 PM04 PM05 PM","winter22"
13965,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",139477,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,1,0,0,0,"A","4A I A A ","winter22"
9535,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",153705,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,0,2,2,0,0,"E,G","5I B B 6","winter22"
11683,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",165466,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,2,0,0,0,"O,X","4I B O O ","winter22"
17090,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",182632,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,1,0,0,0,"G","8E B B ","winter22"
21688,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",204399,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,0,1,1,0,0,"I","F I I I ","winter22"
6544,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",211023,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,1,0,0,0,"E","6","winter22"
15240,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",226342,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,2,0,0,0,"L,M","J 12 PM01 PM","winter22"
7356,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",233777,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,1,0,0,0,"G","5F F ","winter22"
9630,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",243483,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","F Z Z ","winter22"
6652,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",250214,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,1,0,0,0,"X","5J 03 PMM ","winter22"
11435,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",261725,"43L8M","SGC3A","wi22sona","sona","asynch","2218","27653","limitless-plains",TRUE,1,2,0,0,0,"K,X","X J ","winter22"
75904,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",199794,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"A","I I 11 AM01 PM01 PM12 PM11 AM11 AMA I I X X A 11 AM11 AMA A C C A C C A A F O ","winter22"
23933,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",224029,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"E","9D D D E E E E D J H D D E G B E E ","winter22"
30067,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",254204,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"Z","5A C C C C C A A Z C C A C C A Z Z ","winter22"
110425,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",364765,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"U","A C E E E E E E X X X C A A A C C A U B B K X X Z Z F 06 PM05 PM04 PME E 12 PM08 AM","winter22"
50219,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",415264,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"U","I 3C 03 PM03 PM","winter22"
23788,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",444540,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",TRUE,0,2,2,0,0,"E,G","E E E E 1066E E E E E G 5","winter22"
29465,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",474090,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,2,0,0,"B,F","I F F B 5J B B F M X O O H Z Z D C C X O Z H ","winter22"
51014,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",525199,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"E","A C B B B B F F E G E 7C F B B B B F F E F F J J ","winter22"
19064,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",544375,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",TRUE,0,1,1,0,0,"I","3F J J J J J J I B B I I ","winter22"
55624,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",600084,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"X","F Z Z Z ","winter22"
10562,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",610735,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,2,0,0,"B,F","B F F F ","winter22"
8967,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",619796,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"B","F F F B B ","winter22"
22622,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",642544,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","3B O Z Z X ","winter22"
37029,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",679677,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,1,0,0,"B","C C B G O 4B 03 PM","winter22"
43453,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",723273,"NEK50","SGC3A","wi22sona","sona","asynch","2218","42978","limitless-plains",FALSE,-1,0,2,0,0,"E,F","2C X X 5H ","winter22"
18792,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",120559,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,1,0,0,"A","","winter22"
14545,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",135203,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,1,0,0,"E","E E ","winter22"
17635,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",152936,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,1,0,0,"Z","08 AM09 AMC A Z Z Z Z ","winter22"
73150,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",226183,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,1,0,0,"U","01 PM03 PM04 PM05 PM04 PM04 PM03 PM112 PM01 PM12 PMO I I H H H H 04 PM","winter22"
44198,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",270696,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,0,0,0,0,1,"","G I I I ","winter22"
7959,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",329018,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
28300,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",357416,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,2,0,0,"B,F","C 09 AM","winter22"
81882,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",439396,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1.33333333333333,0,1,4,0,"D,E,I,J,N","B J X X ","winter22"
52647,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",492383,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",TRUE,0,1,1,0,0,"I","G J J X M 01 PM02 PM03 PM","winter22"
175176,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",667659,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,1,0,0,"X","03 PM04 PM","winter22"
10834,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",678779,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
10193,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",689075,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
18794,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",707969,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,0,1,1,0,0,"F","","winter22"
69529,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",777595,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,0,0,0,0,1,"","02 PM03 PM04 PM03 PMO O X X ","winter22"
2680,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",780594,"A3QHP","SGC3A","wi22sona","sona","asynch","2218","37925","limitless-plains",FALSE,0,0,0,0,1,"","","winter22"
18271,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",198361,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"A","12 PMA A ","winter22"
11170,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",209757,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"E","H K ","winter22"
29245,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",239130,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"Z","Z C J U O A A C A A A A A C A ","winter22"
368,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",239624,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,0,0,0,0,1,"","","winter22"
91534,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",331273,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"U","403 PM","winter22"
7936,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",345089,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
22482,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",367689,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
32976,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",400785,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"E","","winter22"
32317,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",433226,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,0,0,0,0,1,"","","winter22"
34906,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",468257,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"X","","winter22"
8405,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",476781,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
7854,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",484751,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
28569,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",513451,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","","winter22"
31924,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",545511,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
57642,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",603270,"853JQ","SGC3A","wi22sona","sona","asynch","2218","41119","limitless-plains",FALSE,-1,0,2,0,0,"E,F","","winter22"
42008,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",91902,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",TRUE,1,1,0,0,0,"F","508 AM09 AM11 AM11 AM11 AM11 AM11 AM11 AMF F F F ","winter22"
8873,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",100877,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",TRUE,1,1,0,0,0,"K","B B D D ","winter22"
10296,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",111276,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,0,0,0,0,1,"","3C ","winter22"
5089,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",116470,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","01 PM","winter22"
56565,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",173144,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"J,D","I I I I I A A ","winter22"
9041,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",185707,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",TRUE,0,2,2,0,0,"E,G","6","winter22"
40820,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",226623,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,0.25,1,0,3,0,"D,J,N,X","M ","winter22"
29338,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",256061,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"M","5","winter22"
19345,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",275512,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",TRUE,0,1,1,0,0,"I","M M ","winter22"
7999,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",283613,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","","winter22"
12927,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",296638,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",TRUE,1,2,0,0,0,"L,M","03 PM02 PM02 PM01 PM12 PM","winter22"
7815,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",304554,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"Z","","winter22"
48311,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",352966,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"O,X","F O Z Z 02 PM02 PMZ Z ","winter22"
18081,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",371147,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"H,L","J J O Z Z 03 PM3","winter22"
40822,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",412073,"05EWA","SGC3A","wi22sona","sona","asynch","2218","37220","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"H,N","J M 12 PM01 PM02 PM02 PM10","winter22"
108269,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",210380,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,0,0,0,0,1,"","11 AM11 AM11 AM11 AM11 AM11 AM11 AM008 AM09 AM11 AMF F C C J C 11 AMF 11 AMC 11 AM08 AM10 AM09 AM11 AMC C F 11 AM11 AMO O 11 AM09 AM","winter22"
17081,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",227717,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,0,0,0,0,1,"","08 AM09 AM10 AMD D 04 PM","winter22"
