"subject","condition","pretty_condition","term","mode","gender","age","language","schoolyear","country","effort","difficulty","confidence","enjoyment","other","disability","totaltime_m","violations","browser","width","height","pretty_mode","s_TRI","s_ORTH","s_TVERSKY","s_SATISFICE","s_REF","s_ABS","s_NABS","s_SCALED","DV_percent_NABS","rt_m","item_avg_rt","item_min_rt","item_max_rt","item_n_TRI","item_n_ORTH","item_n_TV","item_n_SAT","item_n_OTHER","item_n_POS","item_n_NEG","item_n_NEUTRAL","item_q1_NABS","item_q1_SCALED","item_q1_interpretation","item_q1_rt","item_q5_NABS","item_q5_SCALED","item_q5_interpretation","item_q5_rt","item_q7_NABS","item_q7_interpretation","item_q7_rt","item_q15_NABS","item_q15_interpretation","item_q15_rt","item_scaffold_NABS","item_scaffold_SCALED","item_scaffold_rt","item_test_NABS","item_test_SCALED","item_test_rt"
"U839U","113","Tri-Sparse","winter22","asynch","Female",19,"English","Second","United States","I tried my best on each question","3","2","3","","no",11.5474833333333,"1","chrome","1280","721","online-replication",-1.01891760200584,10.9230769230769,-0.587427278603749,0,0,0,0,-12.5,0,6.14286666666667,28.3516923076923,8.512,83.327,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",18.19,0,-0.5,"?",29.536,0,"Orthogonal",83.327,0,"Orthogonal",21.523,0,-4.5,2.05466666666667,0,-8,4.0882
"U8NSH","114","Orth-Sparse","winter22","asynch","Female",20,"Mandarin","Third","China","I tried my best on each question","4","4","4","I'm not sure when the x-axis says start and end time, does the point mean start or end time of the shift?","No",13.0167333333333,"1","chrome","1440","764","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,6.86456666666667,31.6826153846154,6.824,83.549,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",14.341,0,-1,"Orthogonal",73.987,0,"Orthogonal",19.651,0,"Orthogonal",83.549,0,-5,2.57856666666667,0,-8,4.286
"U9386","113","Tri-Sparse","winter22","asynch","Female",18,"English","First","USA","I tried my best on each question","4","3","2","","no",13.53355,"1","chrome","1440","789","online-replication",1.16907259407259,9.78365384615385,-0.741273432449903,0,0,0,1,-9.5,0.0769230769230769,10.1562166666667,46.8748461538461,8.002,107.49,1,10,0,0,2,0,1,1,0,-1,"Orthogonal",22.745,0,-0.5,"?",107.49,0,"Orthogonal",19.837,0,"Orthogonal",57.054,0,-4.5,4.7872,1,-5,5.36901666666667
"U951F","115","Orth-Grid","winter22","asynch","Male",18,"English","First","USA","I tried my best on most questions","3","3","3","","",4.41385,"1","chrome","1920","969","online-replication",1.05056291747468,1.51365815556992,1.61877289377289,0,0,1,1,-3,0.0769230769230769,2.15611666666667,9.95130769230769,1.929,49.02,1,3,3,0,6,3,5,1,0,-1,"Orthogonal",10.936,1,1,"Triangular",7.601,0,"Orthogonal",13.825,0,"Tversky",3.573,1,-1,0.870083333333333,0,-2,1.28603333333333
"UBKOH","114","Orth-Sparse","winter22","asynch","Male",22,"English","Fourth","United States","I tried my best on each question","2","4","4","","",14.22645,"1","chrome","1862","918","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,10.1389166666667,46.795,8.442,88.556,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",25.537,0,-1,"Orthogonal",88.556,0,"Orthogonal",31.112,0,"Orthogonal",43.674,0,-5,4.41505,0,-8,5.72386666666667
"UC548","114","Orth-Sparse","summer22","asynch","Female",21,"Spanish","Fourth","usa","I tried my best on each question","4","4","4","","",18.2251166666667,"1","chrome","1600","762","online-replication",-0.42384184443008,12,-0.646250808015514,0,0,0,0,-12,0,14.00245,64.6266923076923,17.922,160.748,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",30.92,0,0,"blank",36.131,0,"Orthogonal",39.721,0,"Orthogonal",132.023,0,-4,4.0569,0,-8,9.94555
"UCULR","111","Orth-Full","winter22","asynch","Female",22,"English","Fourth","United States","I tried my best on most questions","2","3","2","","",6.77786666666667,"1","chrome","1417","746","online-replication",-0.889750935339171,5.60224358974359,-0.0874272786037492,0,0,0,0,-8.5,0,4.82113333333333,22.2513846153846,1.77,83.092,0,6,1,0,6,1,6,0,0,-1,"Orthogonal",21.435,0,0.5,"Tversky",37.996,0,"Orthogonal",19.283,0,"?",2.849,0,-3,2.28458333333333,0,-5.5,2.53655
"UDKAD","111","Orth-Full","winter22","asynch","Female",20,"English","Third","United States","I tried my best on each question","4","3","4","It was a good experience. Thank you","I don't think so",11.8208333333333,"1","chrome","1280","720","online-replication",0.584491488903254,4.77483031674208,0.328539107950873,0,0,1,2,-5,0.153846153846154,6.87768333333333,31.7431538461538,7.904,82.136,2,5,1,0,5,1,5,0,0,-1,"Orthogonal",25.303,1,1,"Triangular",39.095,0,"Orthogonal",49.199,1,"Triangular",31.801,1,-1,2.02246666666667,1,-4,4.85521666666667
"UE9PN","114","Orth-Sparse","summer22","asynch","Female",20,"Mandarin","Second","China","I tried my best on most questions","4","3","3","","",8.19638333333333,"2.5","chrome","1440","789","online-replication",2.69699148890325,5.35483462615816,2.06064964447317,0,0,1,1,-5,0.0769230769230769,5.50898333333333,25.4260769230769,3.25,46.971,1,5,1,0,6,2,4,1,0,-1,"Orthogonal",46.76,1,1,"Triangular",23.393,0,"frenzy",43.071,0,"?",3.25,1,-1.5,2.3667,0,-3.5,3.14228333333333
"UEOMR","115","Orth-Grid","winter22","asynch","Female",18,"Cantonese","First","United States","I tried my best on most questions","4","1","4","","No",13.0862,"1","chrome","1597","716","online-replication",1.74688644688645,3.29331501831502,0.0485347985347985,0,1,2,3,-3,0.230769230769231,8.24885,38.0716153846154,8.176,179.906,3,4,0,0,6,0,4,2,0,-1,"Orthogonal",11.469,1,1,"Triangular",28.572,0,"Orthogonal",23.13,1,"Triangular",179.906,1,-1.5,2.02446666666667,2,-1.5,6.22438333333333
"UEYMX","115","Orth-Grid","winter22","asynch","Male",21,"Mandarin","Third","China","I tried my best on each question","4","3","2","the graph is kind of confusing ","no",7.28336666666667,"3","chrome","1536","721","online-replication",-0.431417602005837,12,-0.069327731092437,0,0,0,0,-12,0,4.90676666666667,22.6466153846154,3.801,74.56,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",6.856,0,-1,"Orthogonal",74.56,0,"Orthogonal",45.203,0,"Orthogonal",24.635,0,-4,2.16743333333333,0,-8,2.73933333333333
"UGDSU","113","Tri-Sparse","summer22","asynch","Male",35,"English",NA,"USA","I tried my best on each question","4","4","3","There was little to no instructions at the beginning, so there was an initial period of 'figuring out' what the graph was depicting. I had a few 'aha' moments along the way and soon got the hang of what was being displayed and conveyed. ","No",20.5135,"2","chrome","2048","1002","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,9.80273333333333,45.2433846153846,7.937,133.705,13,0,0,0,0,0,0,0,1,1,"Triangular",39.029,1,1,"Triangular",133.705,1,"Triangular",22.615,1,"Triangular",55.716,5,5,4.40543333333333,8,8,5.3973
"UGHBL","113","Tri-Sparse","summer22","asynch","Female",19,"Mandarin","First","us","I tried my best on most questions","5","2","3","","",5.05316666666667,"1.5","chrome","1440","796","online-replication",2.166829004329,3.30724789915966,5.51008672699849,0,0,2,2,-1,0.153846153846154,2.93383333333333,13.5407692307692,3.17,22.881,2,4,4,0,3,4,2,1,1,1,"Triangular",10.843,0,-1,"Orthogonal",22.881,0,"Orthogonal",15.433,0,"?",3.17,1,1.5,1.3736,1,-2.5,1.56023333333333
"UJUMO","114","Orth-Sparse","winter22","asynch","Male",21,"Mandarin","Third","China","I tried my best on each question","2","5","5","I have done similar questions in my high school that asked us to read a triangle graph to find the value for each point. Those graphs were way harder to read and have three axes on the left-top, right-top, and bottom.","No",18.4838,"3","chrome","2560","1297","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,7.2977,33.6816923076923,12.643,94.687,13,0,0,0,0,0,0,0,1,1,"Triangular",85.212,1,1,"Triangular",39.025,1,"Triangular",36.19,1,"Triangular",34.888,5,5,2.9435,8,8,4.3542
"UMBHH","115","Orth-Grid","winter22","asynch","Female",20,"English","Third","USA","I tried my best on each question","2","5","5","At first it was difficult to figure out how this graph works because I never encountered it before. It was fun to use though, and I think it is very efficient. ","N/A",9.09703333333333,"1","chrome","1280","721","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,3.80708333333333,17.5711538461538,6.482,88.781,13,0,0,0,0,0,0,0,1,1,"Triangular",88.781,1,1,"Triangular",12.415,1,"Triangular",22.664,1,"Triangular",10.803,5,5,2.12023333333333,8,8,1.68685
"UNEBA","114","Orth-Sparse","winter22","asynch","Female",36,"English","Fourth","United States","I tried my best on each question","4","2","3","","no",14.2017833333333,"1","chrome","1920","1056","online-replication",-0.657608078196314,12.8333333333333,-0.289107950872657,0,0,0,0,-12.5,0,10.5655333333333,48.764,8.447,205.816,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",29.63,0,-1,"Orthogonal",205.816,0,"Orthogonal",19.52,0,"Orthogonal",33.699,0,-4.5,5.84231666666667,0,-8,4.72321666666667
"UQWX4","111","Orth-Full","spring18","lab-synch","Male",23,"English","Other","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",12.8825333333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,8.43566666666667,38.9338461538462,10.8,80.404,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",42.677,0,-1,"Orthogonal",80.404,0,"Orthogonal",16.188,0,"Orthogonal",57.366,0,-5,4.28295,0,-8,4.15271666666667
"URF3W","113","Tri-Sparse","winter22","asynch","Male",20,"English","Third","United States","I tried my best on each question","2","4","4","I may have performed a similar study last year, with the same graphs ","",8.93021666666667,"2","chrome","1855","977","online-replication",11.8333333333333,-0.640508511096746,8.08974358974359,0,0,12,12,12.5,0.923076923076923,3.49001666666667,16.1077692307692,4.514,73.422,12,0,1,0,0,1,0,0,1,1,"Triangular",24.42,1,1,"Triangular",12.963,1,"Triangular",25.122,1,"Triangular",9.499,4,4.5,1.16973333333333,8,8,2.32028333333333
"USUB3","111","Orth-Full","winter22","asynch","Female",19,"English","Second","USA","I tried my best on each question","3","4","4","The graph was confusing due to all of the lines.","None",15.5111,"1","chrome","1392","731","online-replication",-0.514750935339171,11.9230769230769,-0.723173884938591,0,0,0,0,-12.5,0,10.88035,50.217,7.994,95.286,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",42.109,0,-0.5,"?",95.286,0,"Orthogonal",46.162,0,"Orthogonal",80.821,0,-4.5,4.59491666666667,0,-8,6.28543333333333
"UV54H","114","Orth-Sparse","summer22","asynch","Female",28,"English","Fourth","United States","I tried my best on each question","3","3","4","I based my answers on how I believe the graph is meant to be read. It is difficult to say if the way I did it was correct or not. ","No",12.1502833333333,"1","chrome","1421","712","online-replication",13,-0.540508511096746,8.08974358974359,0,0,13,13,13,1,6.30198333333333,29.0860769230769,9.461,98.869,13,0,0,0,0,0,0,0,1,1,"Triangular",98.869,1,1,"Triangular",33.285,1,"Triangular",54.215,1,"Triangular",15.253,5,5,3.03195,8,8,3.27003333333333
"UWK3M","114","Orth-Sparse","winter22","asynch","Female",18,"English","First","USA","I tried my best on most questions","4","3","3","","",10.78985,"1","chrome","1368","769","online-replication",0.605487159898925,7.65399698340875,-0.750202003878474,0,0,0,0,-10.5,0,7.48496666666667,34.546,7.611,92.374,0,9,0,0,4,0,3,1,0,-1,"Orthogonal",14.657,0,-0.5,"?",50.628,0,"Orthogonal",22.244,0,"Orthogonal",33.779,0,-4.5,2.85113333333333,0,-6,4.63383333333333
"UX4QZ","111","Orth-Full","spring18","lab-synch","Male",23,"English","Fifth","united states","NULL","NULL","NULL","NULL","NULL","NULL",14.4078833333333,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,11.9411764705882,-0.146250808015514,0,0,0,0,-12.5,0,8.4188,38.856,9.86,88.691,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",48.803,0,-1,"Orthogonal",55.391,0,"Orthogonal",15.71,0,"Orthogonal",80.9,0,-5,3.15276666666667,0,-7.5,5.26603333333333
"UXMYT","111","Orth-Full","winter22","asynch","Male",21,"X-Other","Fourth","United States","I tried my best on most questions","3","3","2","","no",14.7282333333333,"1","chrome","1440","745","online-replication",-0.731417602005837,6.8282967032967,0.910296811032105,0,0,0,0,-8.5,0,9.7913,45.1906153846154,11.237,173.242,0,8,2,0,3,2,3,0,0,-1,"Orthogonal",37.084,0,-0.5,"?",13.457,0,"Orthogonal",23.506,0,"Orthogonal",117.021,0,-2.5,2.4188,0,-6,7.3725
"V0KWD","113","Tri-Sparse","summer22","asynch","Female",38,"English",NA,"USA","I tried my best on each question","3","2","3","N/A","NO.",36.7155333333333,"2","chrome","1920","973","online-replication",7.30868298368298,1.28348416289593,5.7353021978022,0,0,6,6,4.5,0.461538461538462,27.25185,125.777769230769,12.405,297.972,6,2,3,0,2,3,2,0,0,-1,"Orthogonal",13.985,0,0.5,"Tversky",210.68,1,"Triangular",41.562,0,"Tversky",107.308,2,2,11.6748,4,2.5,15.57705
"V7HN8","114","Orth-Sparse","summer22","asynch","Female",22,"English","Fourth","United States","I tried my best on most questions","2","3","3","I think it's useful to maybe make the points a different color. Having it all blacks makes it a bit hard to single points out. ","No",7.43226666666667,"3","chrome","1328","1019","online-replication",-0.29164487473311,10.0827838827839,0.760585003232062,0,0,0,0,-10.5,0,4.51438333333333,20.8356153846154,4.685,50.881,0,10,1,0,2,1,2,0,0,-1,"Orthogonal",13.49,0,0.5,"Tversky",28.144,0,"frenzy",27.394,0,"Orthogonal",16.154,0,-3.5,1.89383333333333,0,-7,2.62055
"VB72C","114","Orth-Sparse","winter22","asynch","Male",20,"Arabic","Second","SA","I tried my best on most questions","1","4","3","","",11.6978333333333,"1","chrome","1512","806","online-replication",-0.677088597676833,11.8461538461538,-0.871525533290239,0,0,0,0,-12.5,0,9.27996666666667,42.8306153846154,7.699,129.938,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",34.438,0,-0.5,"?",64.503,0,"Orthogonal",26.433,0,"Orthogonal",60.104,0,-4.5,4.6319,0,-8,4.64806666666667
"VJNWA","111","Orth-Full","spring18","lab-synch","Female",19,"English","Second","United States of America","NULL","NULL","NULL","NULL","NULL","NULL",12.1170166666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,7.35938333333333,33.9663846153846,9.291,91.776,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",23.437,0,-1,"Orthogonal",91.776,0,"Orthogonal",25.454,0,"Orthogonal",47.359,0,-5,2.81768333333333,0,-8,4.5417
"VLS93","114","Orth-Sparse","summer22","asynch","Other-Not Listed",20,"English","Third","USA","I tried my best on each question","4","2","1","","Headache while trying to figure it out",6.93565,"1","chrome","1914","927","online-replication",-0.0195128401010754,9.22724358974359,-0.798278926955398,0,0,1,1,-9.5,0.0769230769230769,3.67973333333333,16.9833846153846,4.661,62.285,1,9,0,0,3,0,3,0,0,-1,"Orthogonal",9.479,0,-0.5,"?",20.064,0,"Orthogonal",13.269,0,"?",4.678,0,-4.5,1.3191,1,-5,2.36063333333333
"VM0LE","114","Orth-Sparse","winter22","asynch","Female",20,"English","Second","United States","I tried my best on most questions","5","1","3","","",9.791,"1","chrome","1409","719","online-replication",0.781410256410256,5.06057692307692,0.524725274725275,0,0,2,2,-4,0.153846153846154,5.85998333333333,27.0460769230769,7.781,73.791,2,5,1,0,5,1,3,2,0,-1,"Orthogonal",17.968,1,1,"Triangular",28.463,0,"Orthogonal",33.425,1,"Triangular",46.072,1,-0.5,2.39646666666667,1,-3.5,3.46351666666667
"VO9EL","111","Orth-Full","winter22","asynch","Other-Not Listed",21,"Spanish","Fourth","United States","I tried my best on each question","3","4","3","n/a","n/a",17.3457833333333,"1","chrome","1440","741","online-replication",-0.452250935339171,12.5,-0.0874272786037492,0,0,0,0,-13,0,12.7818166666667,58.993,17.045,175.518,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",29.448,0,-1,"Orthogonal",175.518,0,"Orthogonal",37.055,0,"Orthogonal",107.353,0,-5,6.19051666666667,0,-8,6.5913
"VRF74","115","Orth-Grid","winter22","asynch","Male",34,"X-Other","Fourth","Middleastern","I tried my best on each question","3","3","3","took me half way to figure out how to read the graph","no",16.4075666666667,"1","chrome","1536","754","online-replication",-0.628603749191984,10.6904761904762,-0.717679379444085,0,0,0,0,-11.5,0,12.3854166666667,57.1634615384615,11.847,178.836,0,11,0,0,2,0,1,1,0,-1,"Orthogonal",40.754,0,0,"blank",178.836,0,"Orthogonal",32.026,0,"Orthogonal",155.271,0,-3.5,6.13991666666667,0,-8,6.2455
"VTO38","115","Orth-Grid","winter22","asynch","Female",18,"English","First","U.S.","I tried my best on each question","4","3","5","The graph was a little confusing because I've never seen a slanted graph before","",10.0763,"1","chrome","1920","969","online-replication",-0.53423145481969,11.9230769230769,-0.158155569920276,0,0,0,0,-12,0,6.28433333333333,29.0046153846154,5.493,64.478,0,12,0,0,1,0,0,1,0,-1,"Orthogonal",7.346,0,-1,"Orthogonal",49.271,0,"Orthogonal",64.478,0,"Orthogonal",57.787,0,-4,1.68295,0,-8,4.60138333333333
"VWDEZ","115","Orth-Grid","summer22","asynch","Other-Not Listed",18,"English","First","United States of America","I tried my best on each question","3","4","2","","No",13.5469833333333,"1","chrome","1440","821","online-replication",-0.716431607608078,11.8642533936652,-0.924854557207498,0,0,0,0,-12.5,0,10.2003,47.0783076923077,9.659,151.289,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",15.977,0,-0.5,"?",81.928,0,"Orthogonal",40.002,0,"Orthogonal",84.433,0,-4.5,4.6649,0,-8,5.5354
"VXAHZ","113","Tri-Sparse","spring18","lab-synch","Male",24,"Other","Third","Finland","NULL","NULL","NULL","NULL","NULL","NULL",10.948,"NULL","NULL","NULL","NULL","laboratory",-0.581417602005837,11.8571428571429,-0.146250808015514,0,0,0,0,-12.5,0,7.09856666666667,32.7626153846154,7.345,76.826,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",23.53,0,-1,"Orthogonal",76.826,0,"Orthogonal",19.503,0,"Orthogonal",47.879,0,-5,3.16981666666667,0,-7.5,3.92875
"W287P","115","Orth-Grid","winter22","asynch","Female",20,"X-Other","Fourth","Indonesia","I tried my best on most questions","4","2","2","","",11.8165333333333,"3","chrome","1440","709","online-replication",0.0976440226440227,9.27083333333333,-0.158855850032321,0,0,0,1,-9.5,0.0769230769230769,8.61416666666667,39.7576923076923,5.722,114.516,1,10,0,0,2,0,1,1,0,-1,"Orthogonal",23.313,0,-1,"Orthogonal",91.191,0,"Orthogonal",58.524,0,"Orthogonal",28.839,0,-4.5,4.48538333333333,1,-5,4.12878333333333
"W6JFA","115","Orth-Grid","winter22","asynch","Female",21,"Mandarin","Fourth","China","I tried my best on each question","3","4","3","","",12.7336,"1","chrome","1440","683","online-replication",0.110249064660829,10.875,-0.146250808015514,0,0,0,1,-10.5,0.0769230769230769,8.0443,37.1275384615385,6.222,99.439,1,11,0,0,1,0,1,0,0,-1,"Orthogonal",7.426,0,-1,"Orthogonal",92.323,0,"Orthogonal",19.63,0,"Orthogonal",54.884,0,-5,3.14153333333333,1,-5.5,4.90276666666667
"W7EBS","111","Orth-Full","spring18","lab-synch","Female",19,"Mandarin or Cantonese","First","China","NULL","NULL","NULL","NULL","NULL","NULL",12.8092333333333,"NULL","NULL","NULL","NULL","laboratory",11.7230769230769,0.399967679379444,7.01831501831502,0,0,11,11,10.5,0.846153846153846,5.96423333333333,27.5272307692308,6.769,70.472,11,1,1,0,0,1,0,0,0,-1,"Orthogonal",30.41,1,1,"Triangular",54.54,1,"Triangular",28.062,1,"Triangular",20.437,4,3,3.58001666666667,7,7.5,2.38421666666667
"WA4UC","113","Tri-Sparse","winter22","asynch","Female",22,"English","Fourth","United States","I tried my best on each question","2","4","3","","N/A",21.0459666666667,"1","chrome","1367","695","online-replication",-0.586179506767742,11.9166666666667,0.859243697478992,0,0,0,0,-11.5,0,15.55715,71.8022307692308,14.421,240.319,0,12,1,0,0,1,0,0,0,-1,"Orthogonal",33.757,0,-1,"Orthogonal",194.425,0,"Orthogonal",31.55,0,"Orthogonal",95.71,0,-3.5,6.59098333333333,0,-8,8.96616666666667
"WB0LF","115","Orth-Grid","winter22","asynch","Male",21,"X-Other","Third","Myanmar","I tried my best on each question","3","5","3","","No.",6.44838333333333,"1.5","chrome","1920","969","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,4.18818333333333,19.3300769230769,5.503,40.779,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",6.772,0,-1,"Orthogonal",40.779,0,"Orthogonal",12.095,0,"Orthogonal",24.315,0,-5,1.8319,0,-8,2.35628333333333
"WBR05","113","Tri-Sparse","spring18","lab-synch","Female",19,"English","Second","united states","NULL","NULL","NULL","NULL","NULL","NULL",12.7254166666667,"NULL","NULL","NULL","NULL","laboratory",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,9.11971666666667,42.091,10.303,149.096,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",21.399,0,-1,"Orthogonal",149.096,0,"Orthogonal",25.542,0,"Orthogonal",53.123,0,-5,5.09863333333333,0,-8,4.02108333333333
"WDBTE","113","Tri-Sparse","winter22","asynch","Female",19,"Spanish","Second","United States","I tried my best on each question","3","3","5","","",8.91781666666667,"1.5","chrome","1440","821","online-replication",9.63782051282051,-0.057175177763413,6.62545787545788,0,0,10,10,9,0.769230769230769,5.47981666666667,25.2914615384615,9.951,67.325,10,1,1,0,1,1,1,0,0,-0.5,"?",26.579,1,1,"Triangular",21.523,0,"Orthogonal",33.083,1,"Triangular",17.214,3,3,1.87768333333333,7,6,3.60213333333333
"WFBRO","111","Orth-Full","winter22","asynch","Female",20,"English","Third","United States","I tried my best on each question","3","4","5","","",13.1812333333333,"2","chrome","1536","721","online-replication",-0.653008511096746,7.86057692307692,-0.385504201680672,0,0,0,0,-10,0,9.22305,42.5679230769231,4.428,150.73,0,9,0,0,4,0,2,2,0,-1,"Orthogonal",13.728,0,-0.5,"?",21.335,0,"blank",4.428,0,"Orthogonal",150.73,0,-3.5,1.60721666666667,0,-6.5,7.61583333333333
"WGKOY","114","Orth-Sparse","winter22","asynch","Female",21,"English","Third","Malaysia","I tried my best on each question","3","3","3","","",13.3879,"1","chrome","1440","705","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,9.86923333333333,45.5503076923077,8.46,125.558,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",20.617,0,-1,"Orthogonal",125.558,0,"Orthogonal",31.315,0,"Orthogonal",34.329,0,-5,5.1502,0,-8,4.71903333333333
"WKBNA","111","Orth-Full","spring18","lab-synch","Female",19,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",14.2046333333333,"NULL","NULL","NULL","NULL","laboratory",12,-0.469079939668175,8.08974358974359,0,0,12,12,12,0.923076923076923,6.05766666666667,27.9584615384615,10.862,85.601,12,0,0,0,1,0,0,1,1,1,"Triangular",74.261,1,1,"Triangular",22.755,1,"Triangular",28.424,1,"Triangular",14.926,5,5,2.50033333333333,7,7,3.55733333333333
"WKLV8","114","Orth-Sparse","winter22","asynch","Female",23,"English","Third","United States","I tried my best on each question","4","4","4","","No",7.28548333333333,"1","chrome","1440","789","online-replication",-0.373946886446886,7.19391025641026,0.462467679379444,0,0,0,0,-8.5,0,4.86376666666667,22.4481538461538,6.575,49.16,0,8,1,0,4,1,2,2,0,-1,"Orthogonal",11.225,0,-0.5,"?",27.745,0,"Orthogonal",26.473,0,"Orthogonal",41.686,0,-3,1.20506666666667,0,-5.5,3.6587
"WL6L1","114","Orth-Sparse","winter22","asynch","Female",22,"X-Other","Third","United States","I tried my best on each question","4","4","5","","no",18.5728833333333,"1","chrome","1280","689","online-replication",-0.452250935339171,11.4230769230769,-0.664350355526826,0,0,0,0,-12.5,0,12.5963166666667,58.1368461538462,6.561,153.74,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",36.606,0,-0.5,"?",153.74,0,"Orthogonal",30.334,0,"Orthogonal",81.14,0,-4.5,5.6365,0,-8,6.95981666666667
"WLDKB","113","Tri-Sparse","spring18","lab-synch","Male",18,"English","Second","United States","NULL","NULL","NULL","NULL","NULL","NULL",13.9127666666667,"NULL","NULL","NULL","NULL","laboratory",0.121396250808016,7.61190476190476,0.430672268907563,0,1,0,0,-8,0,8.5728,39.5667692307692,13.263,97.963,0,7,1,0,5,1,3,2,0,0.5,"Tversky",61.75,0,0,"blank",46.501,0,"Orthogonal",30.47,0,"Orthogonal",36.372,0,-1,3.54135,0,-7,5.03145
"WTS55","115","Orth-Grid","summer22","asynch","Female",19,"Korean","First","U.S.","I tried my best on each question","4","3","3","Looking both at the starting and ending time. ","no",5.92623333333333,"1","chrome","1440","789","online-replication",-0.894512840101075,2.28865815556992,2.46246767937944,0,1,0,0,-4.5,0,2.33995,10.7997692307692,1.524,26.146,0,3,3,0,7,3,6,1,0,-1,"Orthogonal",9.302,0,-0.5,"?",3.539,0,"Orthogonal",21.953,0,"Tversky",11.331,0,-2.5,1.2284,0,-2,1.11155
"WVFVS","113","Tri-Sparse","winter22","asynch","Female",21,"English","Fourth","United States","I tried my best on each question","4","5","5","N/A","I have ADHD.",6.64438333333333,"1","chrome","1440","789","online-replication",12.8397435897436,-0.707175177763413,8.58974358974359,0,0,11,11,12,0.846153846153846,3.72753333333333,17.204,7.412,36.757,11,0,2,0,0,2,0,0,0,0.5,"Tversky",25.895,1,1,"Triangular",9.616,1,"Triangular",36.757,1,"Triangular",10.474,3,4,1.6269,8,8,2.10063333333333
"WVPJD","111","Orth-Full","winter22","asynch","Male",19,"Mandarin","First","United States","I tried my best on each question","4","3","1","","no",7.5973,"3","chrome","1512","834","online-replication",-0.514750935339171,11.9375,-0.146250808015514,0,0,0,0,-12.5,0,4.81335,22.2154615384615,4.041,62.988,0,12,0,0,1,0,1,0,0,-1,"Orthogonal",10.473,0,-1,"Orthogonal",62.988,0,"Orthogonal",20.594,0,"Orthogonal",26.04,0,-5,2.2206,0,-7.5,2.59275
"WVWN4","113","Tri-Sparse","winter22","asynch","Female",20,"English","Third","United States","I tried my best on each question","4","4","1","","",9.95525,"1","chrome","1920","896","online-replication",-0.514750935339171,13,-0.146250808015514,0,0,0,0,-13,0,6.53906666666667,30.1803076923077,7.785,64.308,0,13,0,0,0,0,0,0,0,-1,"Orthogonal",15.437,0,-1,"Orthogonal",64.308,0,"Orthogonal",11.233,0,"Orthogonal",41.437,0,-5,2.68068333333333,0,-8,3.85838333333333
"WWOFR","113","Tri-Sparse","spring18","lab-synch","Female",22,"English","Fifth","USA","NULL","NULL","NULL","NULL","NULL","NULL",11.2344333333333,"NULL","NULL","NULL","NULL","laboratory",3.8734015984016,1.09447317388494,4.44828700711054,0,0,5,5,0.5,0.384615384615385,6.07156666666667,28.0226153846154,6.482,66.37,5,3,1,0,4,1,4,0,0,-1,"Orthogonal",25.115,0,-0.5,"?",63.731,1,"Triangular",66.37,0,"Orthogonal",18.187,0,-2.5,2.68175,5,3,3.38981666666667
"WYEDM","113","Tri-Sparse","winter22","asynch","Female",21,"French","Third","United States","I tried my best on each question","4","3","5","I found it very hard to keep focus, my attention span while being stuck in quarantine has been greatly affected. ","no",15.455,"1","chrome","1440","843","online-replication",0.63865815556992,10.3397435897436,-0.664350355526826,0,0,1,1,-10.5,0.0769230769230769,8.01841666666667,37.0080769230769,5.194,144.37,1,11,0,0,1,0,1,0,0,-1,"Orthogonal",15.525,1,1,"Triangular",144.37,0,"Orthogonal",20.97,0,"Orthogonal",30.214,1,-2.5,4.24023333333333,0,-8,3.77818333333333
